sku,brand,name,packaging,image_url,description
1268960,Imperial Fresh,Squash Zucchini Fancy Fresh,1/5#,https://mediacdn.sysco.com/images/rendition?id=3fcdd99d8552000da3949ab48f82b00c8ec5bcd7,"Imperial Fresh hand-packed box filled with 5lbs of zucchini

• Loose-packed in Small Repack box 11 ½ x 8 x 6...
Read More"
6894125,Imperial Fresh,Tomato Roma Fresh,1/25 LB,https://mediacdn.sysco.com/images/rendition?id=fe40c4b4388ba9ca6128915d3921f218ac67e08b,"Sysco Imperial roma tomatoes in a bulk pack. Hand selected for color uniformity.

• Net product weight of 25lbs...
Read More"
2283842,Packer,Sprout Clover Fresh,4/1 LB,https://image.sysco.com/image-server/product/image/2283842/web/1.jpg,Product description is not available
1290469,Packer,Kiwi Fruit Fancy Fresh,1/39 CT,https://mediacdn.sysco.com/images/rendition?id=0b0a213575be4667ec40a42cd90be749e0a455df,Product description is not available
6235501,Propack,Strawberry Fresh,8/1LB,https://mediacdn.sysco.com/images/rendition?id=d810b8c8ac1c3c0ddb5e808b8e2e4cd27ee61ebd,Product description is not available
9284498,Packer,Huckleberry Iqf,1/5 LB,https://mediacdn.sysco.com/images/rendition?id=63c62dc5104b768b9ce6fef2e1d04cdecda3fd1c,Product description is not available
7134606,Packer,Lime Fresh 10 Pound 42 Count,1/42 CT,https://mediacdn.sysco.com/images/rendition?id=c7eaf631ebbbe4d086a7e2307eebd399a9b2ead6,Product description is not available
1008507,Imperial Fresh,Potato Baking Russet 70 Count-fresh,1/50 LB,https://mediacdn.sysco.com/images/rendition?id=de66ff3ee7b399cdf4d69781b678daabfece26ec,"Imperial Fresh Idaho russet potatoes are known worldwide for their superior quality.  A combination of long sunny days and cool nights, plus rich volcanic soil and ample water have created near-perfect growing conditions.  The result is a potato with...
Read More"
7047854,Sysco/freshpoint Natural,Lettuce Romaine Hearts Jumbo,7/6 CT,https://mediacdn.sysco.com/images/rendition?id=a3628252bb1acb09ec0de84147adf13faa77d284,"Sysco Clasic Romaine Hearts are fresh field packed six romaine hearts to a bag.

• Six romaine hearts per bag, 7 bags per case, 40 cases per pallet...
Read More"
2704989,Imperial Fresh,Broccoli Crowns Fresh Iceless,1/20LB,https://mediacdn.sysco.com/images/rendition?id=85ecf5b0f05f7ae3eef68846aec8118e2be271a2,"Imperial Fresh Fresh Crown Broccoli has tightly bound clusters of florets with an edible trunk in a green color range. Broccoli crowns have a tender texture and the stems and trunk are firm....
Read More"
7289526,Imperial Fresh,Orange Bagged Fresh,8/5LB,https://mediacdn.sysco.com/images/rendition?id=e1c638195db8ed6f1275718986cab80927806166,"Sysco Imperial oranges by Sysco have a slightly thick skin and provide an excellent source of Vitamin C....
Read More"
9903289,Imperial Fresh,Cilantro Fresh Iceless,1/60 CT,https://mediacdn.sysco.com/images/rendition?id=a0794ad9dc0f10c91c264a9b63ddf020417cb1d8,"Imperial Fresh cilantro product has good color consistency and uniform sizing. The stems re trimmed straight with medium to dark green leaves. It is fresh, clean, and firm to the touch....
Read More"
1094721,Imperial Fresh,Onion Yellow Jumbo Bag,1/50 LB,https://mediacdn.sysco.com/images/rendition?id=4b52ceb32941489751372ab2bad216682cb80be5,"Sysco Imperial Fresh jumbo yellow onions are a versatile staple for your kitchen. Use them in hot and cold applications, as they can be grilled, sautéed, boiled, steamed, stir-fried or served raw....
Read More"
1007848,Packer,Mango Fresh,1/9-12CT,https://mediacdn.sysco.com/images/rendition?id=620cacaa8e7b040bbefc98e79bd7a82345ba5dff,Product description is not available
4543013,Packer,Lime Fresh Cello,18/2 LB,https://mediacdn.sysco.com/images/rendition?id=9e316ddea6f56d24bf1c0ca57642bb7eca061ae1,Product description is not available
1185040,Propack,Lime Fresh,1/175 CT,https://mediacdn.sysco.com/images/rendition?id=c682f91f81fed107a5f19b8c5856c1e1dbf85424,Product description is not available
1675610,Sysco/freshpoint Natural,Lettuce Iceberg Trimmed Fresh,4/6 CT,https://mediacdn.sysco.com/images/rendition?id=f3a7abba725788f2fcfdeb43a361bf5c281cd602,Product description is not available
4418752,Propack,Asparagus Fresh Standard,1/11 LB,https://mediacdn.sysco.com/images/rendition?id=00d5debcaae6f2fc22926b9c949165cb8f3a036f,"Prime Time asparagus is fresh, premium-quality, and grown to nourish. It's made to be enjoyed, delivering both great taste and essential nutrients to fuel a healt...
Read More"
3460557,Propack,Asparagus Fresh Large,1/11 LB,https://mediacdn.sysco.com/images/rendition?id=871792f29491673c98a8ae6e770c02f92b9d3d8c,"Prime Time asparagus is fresh, premium-quality, and grown to nourish. It's made to be enjoyed, delivering both great taste and essential nutrients to fuel a healt...
Read More"
5142072,Imperial Fresh,Arugula Baby Fresh,2/2 LB,https://mediacdn.sysco.com/images/rendition?id=44f1fefc16869aa94a374962689374c3cbb1b645,"Imperial Fresh Arugula is harvested daily and packed within hours of harvest. Adding spice and zip to dishes across all menu segments from breakfast, to salads, to pizza and pastas. This trendy baby leaf should be on your menu....
Read More"
1908284,Imperial Fresh,Celery Pascal Foodservice,1/3 CT,https://mediacdn.sysco.com/images/rendition?id=e5f4c726cd17c9a85d1d8b3843e8840ae81bd314,Product description is not available
4615704,Propack,Pepper Red Bell Choice Fresh,1/22-25#,https://mediacdn.sysco.com/images/rendition?id=e5c6ae287f1b3e63fd7638b3ed420793db7e92a7,Product description is not available
1763432,Imperial Fresh,Tomato Bulk Packed 5x6 Fresh,1/25 LB,https://mediacdn.sysco.com/images/rendition?id=6e79cbbb7e06f91a7b01c76329cf80f68b0ef0e6,"Sysco Imperial round tomatoes in a bulk pack. Hand selected for color uniformity.

• Net product weight of 25lbs...
Read More"
2697765,Packer,Mushrooms Cello Pack Fresh Local,6/8 OZ,https://mediacdn.sysco.com/images/rendition?id=71d199676fa17fdaac20da6dac5eb32cab80106b,Product description is not available
1268960,Imperial Fresh,Squash Zucchini Fancy Fresh,1/5#,https://mediacdn.sysco.com/images/rendition?id=3fcdd99d8552000da3949ab48f82b00c8ec5bcd7,"Imperial Fresh hand-packed box filled with 5lbs of zucchini

• Loose-packed in Small Repack box 11 ½ x 8 x 6...
Read More"
6894125,Imperial Fresh,Tomato Roma Fresh,1/25 LB,https://mediacdn.sysco.com/images/rendition?id=fe40c4b4388ba9ca6128915d3921f218ac67e08b,"Sysco Imperial roma tomatoes in a bulk pack. Hand selected for color uniformity.

• Net product weight of 25lbs...
Read More"
2283842,Packer,Sprout Clover Fresh,4/1 LB,https://image.sysco.com/image-server/product/image/2283842/web/1.jpg,Product description is not available
1290469,Packer,Kiwi Fruit Fancy Fresh,1/39 CT,https://mediacdn.sysco.com/images/rendition?id=0b0a213575be4667ec40a42cd90be749e0a455df,Product description is not available
6235501,Propack,Strawberry Fresh,8/1LB,https://mediacdn.sysco.com/images/rendition?id=d810b8c8ac1c3c0ddb5e808b8e2e4cd27ee61ebd,Product description is not available
9284498,Packer,Huckleberry Iqf,1/5 LB,https://mediacdn.sysco.com/images/rendition?id=63c62dc5104b768b9ce6fef2e1d04cdecda3fd1c,Product description is not available
7134606,Packer,Lime Fresh 10 Pound 42 Count,1/42 CT,https://mediacdn.sysco.com/images/rendition?id=c7eaf631ebbbe4d086a7e2307eebd399a9b2ead6,Product description is not available
1008507,Imperial Fresh,Potato Baking Russet 70 Count-fresh,1/50 LB,https://mediacdn.sysco.com/images/rendition?id=de66ff3ee7b399cdf4d69781b678daabfece26ec,"Imperial Fresh Idaho russet potatoes are known worldwide for their superior quality.  A combination of long sunny days and cool nights, plus rich volcanic soil and ample water have created near-perfect growing conditions.  The result is a potato with...
Read More"
7047854,Sysco/freshpoint Natural,Lettuce Romaine Hearts Jumbo,7/6 CT,https://mediacdn.sysco.com/images/rendition?id=a3628252bb1acb09ec0de84147adf13faa77d284,"Sysco Clasic Romaine Hearts are fresh field packed six romaine hearts to a bag.

• Six romaine hearts per bag, 7 bags per case, 40 cases per pallet...
Read More"
2704989,Imperial Fresh,Broccoli Crowns Fresh Iceless,1/20LB,https://mediacdn.sysco.com/images/rendition?id=85ecf5b0f05f7ae3eef68846aec8118e2be271a2,"Imperial Fresh Fresh Crown Broccoli has tightly bound clusters of florets with an edible trunk in a green color range. Broccoli crowns have a tender texture and the stems and trunk are firm....
Read More"
7289526,Imperial Fresh,Orange Bagged Fresh,8/5LB,https://mediacdn.sysco.com/images/rendition?id=e1c638195db8ed6f1275718986cab80927806166,"Sysco Imperial oranges by Sysco have a slightly thick skin and provide an excellent source of Vitamin C....
Read More"
9903289,Imperial Fresh,Cilantro Fresh Iceless,1/60 CT,https://mediacdn.sysco.com/images/rendition?id=a0794ad9dc0f10c91c264a9b63ddf020417cb1d8,"Imperial Fresh cilantro product has good color consistency and uniform sizing. The stems re trimmed straight with medium to dark green leaves. It is fresh, clean, and firm to the touch....
Read More"
1094721,Imperial Fresh,Onion Yellow Jumbo Bag,1/50 LB,https://mediacdn.sysco.com/images/rendition?id=4b52ceb32941489751372ab2bad216682cb80be5,"Sysco Imperial Fresh jumbo yellow onions are a versatile staple for your kitchen. Use them in hot and cold applications, as they can be grilled, sautéed, boiled, steamed, stir-fried or served raw....
Read More"
1007848,Packer,Mango Fresh,1/9-12CT,https://mediacdn.sysco.com/images/rendition?id=620cacaa8e7b040bbefc98e79bd7a82345ba5dff,Product description is not available
4543013,Packer,Lime Fresh Cello,18/2 LB,https://mediacdn.sysco.com/images/rendition?id=9e316ddea6f56d24bf1c0ca57642bb7eca061ae1,Product description is not available
1185040,Propack,Lime Fresh,1/175 CT,https://mediacdn.sysco.com/images/rendition?id=c682f91f81fed107a5f19b8c5856c1e1dbf85424,Product description is not available
1675610,Sysco/freshpoint Natural,Lettuce Iceberg Trimmed Fresh,4/6 CT,https://mediacdn.sysco.com/images/rendition?id=f3a7abba725788f2fcfdeb43a361bf5c281cd602,Product description is not available
4418752,Propack,Asparagus Fresh Standard,1/11 LB,https://mediacdn.sysco.com/images/rendition?id=00d5debcaae6f2fc22926b9c949165cb8f3a036f,"Prime Time asparagus is fresh, premium-quality, and grown to nourish. It's made to be enjoyed, delivering both great taste and essential nutrients to fuel a healt...
Read More"
3460557,Propack,Asparagus Fresh Large,1/11 LB,https://mediacdn.sysco.com/images/rendition?id=871792f29491673c98a8ae6e770c02f92b9d3d8c,"Prime Time asparagus is fresh, premium-quality, and grown to nourish. It's made to be enjoyed, delivering both great taste and essential nutrients to fuel a healt...
Read More"
5142072,Imperial Fresh,Arugula Baby Fresh,2/2 LB,https://mediacdn.sysco.com/images/rendition?id=44f1fefc16869aa94a374962689374c3cbb1b645,"Imperial Fresh Arugula is harvested daily and packed within hours of harvest. Adding spice and zip to dishes across all menu segments from breakfast, to salads, to pizza and pastas. This trendy baby leaf should be on your menu....
Read More"
1908284,Imperial Fresh,Celery Pascal Foodservice,1/3 CT,https://mediacdn.sysco.com/images/rendition?id=e5f4c726cd17c9a85d1d8b3843e8840ae81bd314,Product description is not available
4615704,Propack,Pepper Red Bell Choice Fresh,1/22-25#,https://mediacdn.sysco.com/images/rendition?id=e5c6ae287f1b3e63fd7638b3ed420793db7e92a7,Product description is not available
1763432,Imperial Fresh,Tomato Bulk Packed 5x6 Fresh,1/25 LB,https://mediacdn.sysco.com/images/rendition?id=6e79cbbb7e06f91a7b01c76329cf80f68b0ef0e6,"Sysco Imperial round tomatoes in a bulk pack. Hand selected for color uniformity.

• Net product weight of 25lbs...
Read More"
2697765,Packer,Mushrooms Cello Pack Fresh Local,6/8 OZ,https://mediacdn.sysco.com/images/rendition?id=71d199676fa17fdaac20da6dac5eb32cab80106b,Product description is not available
1268960,Imperial Fresh,Squash Zucchini Fancy Fresh,1/5#,https://mediacdn.sysco.com/images/rendition?id=3fcdd99d8552000da3949ab48f82b00c8ec5bcd7,"Imperial Fresh hand-packed box filled with 5lbs of zucchini

• Loose-packed in Small Repack box 11 ½ x 8 x 6...
Read More"
6894125,Imperial Fresh,Tomato Roma Fresh,1/25 LB,https://mediacdn.sysco.com/images/rendition?id=fe40c4b4388ba9ca6128915d3921f218ac67e08b,"Sysco Imperial roma tomatoes in a bulk pack. Hand selected for color uniformity.

• Net product weight of 25lbs...
Read More"
2283842,Packer,Sprout Clover Fresh,4/1 LB,https://image.sysco.com/image-server/product/image/2283842/web/1.jpg,Product description is not available
1290469,Packer,Kiwi Fruit Fancy Fresh,1/39 CT,https://mediacdn.sysco.com/images/rendition?id=0b0a213575be4667ec40a42cd90be749e0a455df,Product description is not available
6235501,Propack,Strawberry Fresh,8/1LB,https://mediacdn.sysco.com/images/rendition?id=d810b8c8ac1c3c0ddb5e808b8e2e4cd27ee61ebd,Product description is not available
9284498,Packer,Huckleberry Iqf,1/5 LB,https://mediacdn.sysco.com/images/rendition?id=63c62dc5104b768b9ce6fef2e1d04cdecda3fd1c,Product description is not available
7134606,Packer,Lime Fresh 10 Pound 42 Count,1/42 CT,https://mediacdn.sysco.com/images/rendition?id=c7eaf631ebbbe4d086a7e2307eebd399a9b2ead6,Product description is not available
1008507,Imperial Fresh,Potato Baking Russet 70 Count-fresh,1/50 LB,https://mediacdn.sysco.com/images/rendition?id=de66ff3ee7b399cdf4d69781b678daabfece26ec,"Imperial Fresh Idaho russet potatoes are known worldwide for their superior quality.  A combination of long sunny days and cool nights, plus rich volcanic soil and ample water have created near-perfect growing conditions.  The result is a potato with...
Read More"
7047854,Sysco/freshpoint Natural,Lettuce Romaine Hearts Jumbo,7/6 CT,https://mediacdn.sysco.com/images/rendition?id=a3628252bb1acb09ec0de84147adf13faa77d284,"Sysco Clasic Romaine Hearts are fresh field packed six romaine hearts to a bag.

• Six romaine hearts per bag, 7 bags per case, 40 cases per pallet...
Read More"
2704989,Imperial Fresh,Broccoli Crowns Fresh Iceless,1/20LB,https://mediacdn.sysco.com/images/rendition?id=85ecf5b0f05f7ae3eef68846aec8118e2be271a2,"Imperial Fresh Fresh Crown Broccoli has tightly bound clusters of florets with an edible trunk in a green color range. Broccoli crowns have a tender texture and the stems and trunk are firm....
Read More"
7289526,Imperial Fresh,Orange Bagged Fresh,8/5LB,https://mediacdn.sysco.com/images/rendition?id=e1c638195db8ed6f1275718986cab80927806166,"Sysco Imperial oranges by Sysco have a slightly thick skin and provide an excellent source of Vitamin C....
Read More"
9903289,Imperial Fresh,Cilantro Fresh Iceless,1/60 CT,https://mediacdn.sysco.com/images/rendition?id=a0794ad9dc0f10c91c264a9b63ddf020417cb1d8,"Imperial Fresh cilantro product has good color consistency and uniform sizing. The stems re trimmed straight with medium to dark green leaves. It is fresh, clean, and firm to the touch....
Read More"
1094721,Imperial Fresh,Onion Yellow Jumbo Bag,1/50 LB,https://mediacdn.sysco.com/images/rendition?id=4b52ceb32941489751372ab2bad216682cb80be5,"Sysco Imperial Fresh jumbo yellow onions are a versatile staple for your kitchen. Use them in hot and cold applications, as they can be grilled, sautéed, boiled, steamed, stir-fried or served raw....
Read More"
1007848,Packer,Mango Fresh,1/9-12CT,https://mediacdn.sysco.com/images/rendition?id=620cacaa8e7b040bbefc98e79bd7a82345ba5dff,Product description is not available
4543013,Packer,Lime Fresh Cello,18/2 LB,https://mediacdn.sysco.com/images/rendition?id=9e316ddea6f56d24bf1c0ca57642bb7eca061ae1,Product description is not available
1185040,Propack,Lime Fresh,1/175 CT,https://mediacdn.sysco.com/images/rendition?id=c682f91f81fed107a5f19b8c5856c1e1dbf85424,Product description is not available
1675610,Sysco/freshpoint Natural,Lettuce Iceberg Trimmed Fresh,4/6 CT,https://mediacdn.sysco.com/images/rendition?id=f3a7abba725788f2fcfdeb43a361bf5c281cd602,Product description is not available
4418752,Propack,Asparagus Fresh Standard,1/11 LB,https://mediacdn.sysco.com/images/rendition?id=00d5debcaae6f2fc22926b9c949165cb8f3a036f,"Prime Time asparagus is fresh, premium-quality, and grown to nourish. It's made to be enjoyed, delivering both great taste and essential nutrients to fuel a healt...
Read More"
